"Title","Description"
"과금러 정신교육 하는 만화","원작 작가 : 뽈쟁이 작가님 X 주소 : https://x.com/whwoals3 #쇼츠 #shorts #만화 #코미디 #웃긴영상 #더빙 #애니 #과금 #참교육 ..."
"기본템 찐맛집인! 클래식한 연예인 사복 브랜드 TOP3","디자이너브랜드 #직장인데일리룩 #사복 #아이돌 #연예인 #손민수 #dailylook #직장인가방 #드뮤어 #기본템 #기본셔츠 #데일리백 ..."
"신인 나올 때마다 &#39;데뷔 소문났던&#39; 연습생","걸스플래닛999 #귄마야 #아이돌 #걸그룹 #엔터테인먼트 #논란 #shorts."
"나랑 아빠가 아이스크림 먹을 때","shorts #아이스크림 #아빠 #먹방 #가족 #icecream #dad #family #mukbang #share instagram: yeongmin0917 business mail: ..."
"Max and Caroline meet Lindsay Lohan 🤩😂 #shorts #funny #2brokegirls",""
"자식 교육은 이렇게 #가문의영광 #유동근",""
"상상도 못한 형의 정체","응답하라1997 #응답하라 #정은지 #성동일 #이일화 #서인국 #신소율 #은지원 #이시언 #이호원 #hot."
"전쟁에서 지는 이유 와 전쟁을 하는이유","한국전쟁 #휴전 #휴전협정 #영화추천 #고지전 #고수 #신하균 #류승룡."
"100만명 앞에서 뉴진스 언급한 스피드 ㅋㅋㅋㅋㅋ","ishowspeed #shorts."
"창식이한테 덮어 씌우는 신하균 #극한직업","극한직업 #류승룡 #이하늬 #진선규 #이동휘 #공명 #신하균 #오정세 #김의성 #송영규."
"대학교 로고 대격변을 일으킨 사건","군림보 채널을 찾아주셔서 감사합니다. 좋은하루 되세요!! ▷군림보 인스타 : https://bit.ly/2YgJDTj ▷군림보의 생방송 ..."
"들기름에 구운 단순한 최강록 무 스테이크 #흑백요리사","shorts #흑백요리사 #백종원 #안성재 #최현석 #최강록 #여경래 #정지선 #오세득 #박준우 #김승민."
"🐈‍⬛🌕 meow mew ▶︎•၊၊||၊|။||||||။၊|။•#aespa #æspa #에스파 #KARINA #카리나 #shorts",""
"정청래 역대급 묘수에 국민의힘 개발작, 주진우 자폭... 김건희 도이치모터스 주가조작 주목에 회의장 발칵",""
"요리하는 돌아이, 하지만 미세하게 싱거운 간 때문에 #흑백요리사",""
"집에 냉장고만 10대!? 요식업 사업가는 다른 이유",""
"모두가 놀라버린 과일 꿀팁 5가지",""
"나띠와 원희가 찰싹 붙어다녔던 이유","키스오브라이프 #나띠 #아일릿 #원희 #KISSOFLIFE #NATTY #ILLIT #WONHEE #shorts."
"썸타는 여인과 적적할 부모님을 위한 마지막 선물 #미스터션샤인","shorts."
"이모카세 1호, 술 못마셔서 아쉬운 백종원😅 #흑백요리사",""
"테러 #고양이밈","shorts."
"#기부천사 #국회의원 #김미애 #추석떡값 #424만원 #세비30% #구룡포출신 #여공생활 #어려운 #환경 #동아대학교 #법과대학 #야간반 #사법고시 #변호사출신 #국민의힘 #해운대","기부천사 #국회의원 #김미애 #추석떡값 #424만원 #세비30% #구룡포출신 #여공생활 #어려운 #환경 #동아대학교 #법과대학 ..."
"Oh look, a strawberry!🍓","animation #memes #cat #strawberry."
"비빔대장 심사하다 흥얼거리는 백종원ㅋㅋ  #흑백요리사","비빔대장 심사하다 흥얼거리는 백종원ㅋㅋ #흑백요리사 #넷플릭스."
"콩나물 1박스 레시피는 어떻게 될까요?",""
"이거 가능한 사람?","이거 가능한 사람?"
"능력자 [2편]","멤버십에 가입하여 혜택을 누려보세요! https://www.youtube.com/channel/UC8mgjMrs7YZtT3TtD65X-qQ/join 하래유 공식 디스코드 ..."
"강도가 눈치 못 챈 여성의 기발한 행동",""
"잡히면 나랑 사귀는 거다?","웃기시네 #스케치코미디 #코미디 ♡인스타 놀러오세요♡ 성준 인스타 - instagram.com/sungjunya0 가은 인스타 ..."
"부산저축은행 때도 한탕하고 결국은 모두 무죄 해준 검사","조국 #조국혁신당 #봉지욱 #장윤선의취재편의점 #장윤선."
"최강록 흑백요리사 어록 모음집 ㅋㅋ #흑백요리사","넷플릭스 #요리 #최강록 #흑백요리사 제목은 '흑백요리사'입니다. 넷플릭스에서 시청 가능합니다. 넷플릭스 바로가기 ..."
"UFC 챔피언이 처음 느껴본 KO 펀치 #복싱",""
"만원으로 어디까지 가능? - 노량진편",""
"선미의 얼굴이 짧아진 비결? 얼굴 조각 치트키 GO!",""
"어딘가 이상한 신발 후기 레전드ㅋㅋㅋㅋ",""
"&#39;정상화&#39; 진행중인(?) 리니지.jpg","Shorts 쇼츠 구독하기, 좋아요 한번씩 눌러주시면 너무 감사하겠습니다 ㅎ_ㅎ ▷ https://goo.gl/c21mgR ◁구독하기! 똘킹 유튜브 채널 ..."
"도시락을 시켰는데 밥을 안주는 이유가..? 😨","배달의민족 #도시락 #코리수 - 치지직 생방송 https://chzzk.naver.com/d6ca483312eb96b9323c3283eaec6516 - 다시보기 ..."
"씨름 후배들이 강호동을 진짜 무서워했던 이유 #shorts #아는형님","shorts #아는형님 #강호동 #이수근 #서장훈."
"전쟁에서 승리하고 오랜만에 아내 전종서를 만난 지창욱의 행동들 #우씨왕후","shorts #우씨왕후 #지창욱 #전종서 #김무열 #정유미 #이수혁 #박지환 #송재림 #티빙 #kdrama #drama #드라마 #우씨왕후2 #우씨 ..."
"이순재 집안의 대환장파티 #거침없이하이킥","거침킥 #shorts."
"얼음 컵을 만들어주는 얼음틀이 있다? #얼음 #컵 #얼음틀","shorts #잔 #물 회사에서 리뷰하는 사람은 처음이지? Music provided by 브금대통령 Track : Vinyl records ..."
"안성재 평가받고 눈물흘릴뻔한 이유 #흑백요리사","흑백요리사 #백종원 #안성재."
"백수저의 6:0 학살에서 최초로 승리한 흑수저 요리사!  #흑백요리사","백수저의 6:0 학살에서 최초로 승리한 흑수저 요리사! #흑백요리사 #넷플릭스."
"쯔양이 3.5kg나 먹으며 감탄했다는 고기?","와 여러분, 유튜버 쯔양님이 무려 3.5kg이나 먹고가 난리가난 역대급 소갈비 맛집을 아시나요!? 모든 갈비는 가장 맛있다는 6,7,8번 ..."
"한 욕조에 같이 들어간 이한위 부부♨ #아빠본색",""
"독특하다 vs 쓸데없다",""
"이 동네엔 없는 꾸꾸",""
"아빠를 닮아 떡잎부터 다른 아이들",""
"예능캐가 되어버린 백종원 ㅋㅋㅋ #흑백요리사",""
"이선균의 비밀을 알게 된 막내의 충격 선언!","파스타맛집 #이선균 #공효진 #알렉스 #이하늬 #파스타만들기 #파스타."
"話しかけてきた知らないおじさんの正体","1分間、またはさまざまな世間話をします！ 今回のエピソードは、あるおじさんが突然話しかけてくると、疑いなく近づいていく ..."
"라디오 진행 중 헛소리 하다가 역대급 개망신에 벙어리 된 국힘 대변인 정광재",""
"AI 기술 기반 주택 가치 평가 앱 🏠 | 더스택 편 | Google Play 창구 프로그램 TOP 3 수상작 🏆 | 중소벤처기업부 x 구글플레이","Google Play 창구가 소개하는 라이징스타트업 TOP3, 더스택   아파트 볼 때 사람들이 보는 건? 바로 가격. 그런데 얼마짜리 집인지 ..."
"추석 레전드ㅋㅋ 조카 묶어놨다","김준표 굿즈 카드 '파이널덱' https://smartstore.naver.com/rlawnsvy/products/9146510467 김준표 마술사 스마트 스토어 ..."
"공감 100% 현대미술",""
"스테이크에 자신있던 참가자의 결과 #흑백요리사","shorts #흑백요리사 #백종원 #안성재 #최현석 #최강록 #여경래 #정지선 #오세득 #박준우 #김승민."
"13년만의 새식구를 맞이하는 귀한 예비올케",""
"몰래몰래 하는 페이커의 은밀한 취미 생활","shorts #leagueoflegends #lol 그의 앞에서 정글몹을 먹지마.."
"주선자가 엄마면 좋은 점(본인등판⭐️)",""
"show it to the world | cr: walkersofficialbestieee #pjo #percyjackson #booktok",""
"또 나가?? 김건희 해외 순방",""
"아이스크림 할인점 특","야 너두? #shorts #마트 #편의점."
"응언이 추는 응완 춤 #승헌쓰 #웬디",""
"제 2의 최강록? 미스터조림왕을 이을(?) 만찢남 등장 (Feat. 요리왕비룡, 맛의 달인, 철냄비 짱!)","shorts #흑백요리사 #최강록 #만화책 #요리 #만찢남."
"바나나까지 하얗게 만드는 보라색 치약",""
"잠입한 스파이가 들키면 가장 먼저 해야 하는 일 #모범택시","이제훈 #표예진 #배유람."
"로또1등 먹튀 결말",""
"롯데월드로 현장체험학습 간 김민지&amp;노지영 #shorts","브링그린 대나무X한교동 콜라보 너어어어무 귀여워!!!!         콜라보 굿즈가 이렇게 귀여워도 되는 건지 ㅠㅠ 귀여운 한교동 레디백 ..."
"세계에서 가장 유용한 모래성",""
"Арбуз с шоколадом???",""
"이렇게 칼질하는 사람 처음 봐요 | 흑백요리사: 요리 계급 전쟁","《흑백요리사: 요리 계급 전쟁》, 지금 넷플릭스에서 시청하세요: https://www.netflix.com/kr/title/81728366 #흑백요리사_요리계급 ..."
"최강록 : 역시 중식은 무서워","흑백요리사 #최강록."
"Thai Girl Sells Slushy Coke!","Thai Girl Sells Slushy Coke! - Thai Street Food Price : THB 30 / USD 0.9 Location : Green Vintage Night Market ..."
"Season 1~25 (full episode) @DaFuqBoom",""
"아… 안돼⁉️😱 Partner Challenge","URE - Life is a challenge 수업 안내 Class Information https://1llusion.modoo.at/ 온라인 클래스 Online Class ..."
"스트레스 대처 능력 검사👁‍🗨","스트레스 대처 능력 검사  ‍   #디바마을퀸가비 EP11 #가비 #gabee #닥터프렌즈 #스트레스해소 #스트레스관리 #스트레스."
"벌레","shorts."
"백종원한테 심사받기 싫다는 미슐랭3스타 출신 참가자ㅋㅋ #흑백요리사 #넷플릭스","백종원한테 심사받기 싫다는 미슐랭3스타 출신 참가자ㅋㅋ #흑백요리사 #넷플릭스."
"한국으로 올 수밖에 없었다는 외국인미녀","한국으로 올 수밖에 없었다는 외국인미녀 #외국인반응 #한국반응 #한국유학 #해외반응 #외국인미녀."
"결국 터질게 터졌다... 윤석열과 김건희 정면 저격하며 숨통 조른 MBC 앵커의 의미심장한 한마디",""
"Basics in Behavior Ending | Left or Right #fpe #fundamentalpapereducation #shorts","Basics in Behavior Ending | Left or Right #fpe #fundamentalpapereducation #shorts."
"19살 연하 아내에 대한 이한위의 생각?? #아빠본색",""
"마지막 장면ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ","요네장인 #요네강의 #shorts."
"Милашка из @energizelab",""
"Милашка из @energizelab",""
"&#39;I AM STILL&#39; HUNGRY #정국 #JungKook #JUNGKOOK_IAMSTILL",""
"お互いに運命のように出会った猫と俺","1分間、またはさまざまな世間話をします！ 今回のエピソードは猫を救助し、お互いがお互いに恩人になった話です。 果たして ..."
"이수근 아버지가 용돈 필요하실 때 하는 말씀ㅋㅋ #shorts #아는형님","shorts #아는형님 #강호동 #이수근 #서장훈."
"추석날 특이한 걸 인증한 사람들ㄷㄷ","추석날 특이한 걸 인증한 사람들ㄷㄷ."
"하루10번🔥하면 허리둘레 쏙 줄어드는 운동 #뱃살운동 #오운완 #옆구리운동",""
"동동이의 초특급 야식 #아따맘마",""
"울산사람이면 다 아는 50년 된 돈까스집 ㅋㅋㅋㅋ",""
"알고보니 빡샌 시집살이 당하는 여동생",""
"심상치않은 베놈의 엄청난 요리실력 #마블 #베놈 #어벤져스","shorts #마블 #아이언맨 #어벤져스."
"래퍼가 된 원숭이",""
"잘 봐 보컬 최강자들의 싸움이다 #승헌쓰 #웬디 #레드벨벳",""
"선의의 거짓말로 사건의 실마리를 푸는 박서준 #청년경찰","shorts #영화 #청년경찰 #명장면 #박서준 #강하늘 #성동일 #박하선 #고준 #이호정 #조준."
"곡물저장고가 위험한 이유",""
"친형제가 집안일을 지휘하는 법 #환브로",""
"bucky ace 🔥","Daily fresh RAZE clips. Social Media ▸Kick: https://kick.com/supraze ▸Tiktok: https://tiktok.com/@suprazex ▸Twitch: ..."
"여자칭구 질문의 의미는? #슈가커플 #sugar",""
"과거에 지구에도 토성처럼 무언가가 있었다.","과학 #우주 #우주과학 #천문학 #천체 #천문학 #천체물리학 #신박과학 #신박천문연구소 #지식보관소 #리뷰엉이 #NASA #고구마 ..."
"제발 2트까지만..! 고장 난 GTX 1080Ti 그래픽 카드! | 해낮달낮","해낮달낮 스튜디오 【디지털 현미경】 48MP 51CM Full Set ▶️https://s.click.aliexpress.com/e/_DeMgjaL 【인두기】 Aifen a9 ..."
"정신 못차리고 또 체코 기어나가는 대통년! #백운기","범 진보 진영 쇼츠 전문 스피커 COOLBOX 입니다 범민주진영 응원을 위한 영상 제작에 힘을 보태주세요 멤버십 가입은 [COOLBOX]의 ..."
"머리 위에 숫자가 생겼습니다.",""
"40초만에 모든 티니핑 총정리 TMI",""
"황당한 월미도 70000원짜리 새우구이","월미도 새우 소금 구이 월미도 맛집 월미도 식당."
"스피드 퀴즈 착하게 살자","서카."
"대학생활 상상 VS 현실 : 갓생 사는 현실 꿀팁 #shorts","대학생활 상상 VS 현실 : 갓생 사는 현실 꿀팁 #뤼튼 #wrtn #gpt #대학생AI #해보기게임."
"유독 여자들에게 인기 많은 안주","쇼츠 #shorts."
"독방에 온 여러분 환영합니다","복티형 #코미디 #꾀병."
"섭섭해도 어쩔 수 없어.. 🐼🦊 #cute #cuteanimals #cartoon #daily",""
"No escaping the four Dragons","shorts #overwatch2 #ow2."
"이재성이 뽑은 최강 베스트 11","핫이슈들을 빠르게 담아 전달해 드립니다 채널 구독 과 좋아요 클릭은 채널에 엄청난 힘이 됩니다 :) 비즈니스 문의 ..."
"환장 RPG 차라리 파티사냥",""
"모두를 들썩이게 할 iPhone 16 Pro의 등장🧡 (출시 편)","모두를 들썩이게 할 iPhone 16 Pro의 등장   KT 폰케어 초이스 후후 스팸알림 으로 분실, 파손, 스팸 걱정없이 KT에서 안심하고 즐기 ..."
"기분좋아지는 젤리소다 😁 다들 오늘하루도 수고많으셨어요 💗 토닥토닥 #청담언니 #요리하는메이크업아티스트 #shorts",""
"[MLB] &#39;3연타석 홈런&#39; 10타점 달성하는 오타니의 쓰리런 (09.20)","LA 다저스 vs 마이애미 #shorts 24-25시즌 PL & UCL도 SPOTV와 함께! ☞ https://www.spotvnow.co.kr/football/"
"해태시절 내 성질 까먹었지, 빈볼 던지면 죽어 #프로야구","국내 유일 프로야구 더빙 맛집! 노란색 로봇입니다! 구독, 좋아요, 알람설정! #야구하이라이트 #프로야구 #KBO리그."
"경찰인데 깡패 취급당하는 장이수","장이수 #김지환 #김동욱 #서현우 #박세환 디즈니 플러스에서 시청 가능합니다."
"신혼 모드 풀가동🔥 #아빠본색 #이한위",""
"아내가 생리할때 필요한것 #shorts",""
"We wanna do some crazy 🕺💃 w/기안84 #화사 #HWASA #O #NA #나 #기안84 #PNATION #피네이션",""
"게임 이기는 방법","shorts #사이온 #사이온장인 #crazydriver."
"미국에서 알아버린 태권도의 실체 #shorts",""
"자가제세동기 치킨 레전드 장면","배틀그라운드 매드무비 하이라이트: 배그 클립 PUBG Moment Highlights: PUBG CLIP."
"백수 동생이 인기가 더 많아","박서진 #효정이 #박서진동생."
"국민 우롱하는 대통년의 새벽 1시 개 산책","범 진보 진영 쇼츠 전문 스피커 COOLBOX 입니다 범민주진영 응원을 위한 영상 제작에 힘을 보태주세요 멤버십 가입은 [COOLBOX]의 ..."
"용돈 뺐어가는 쌤",""
"캐나다 미국의 최초 인류가 도착한 방법과 그 시점",""
"맨몸으로 5,500m에서 뛰어내려 살아남은 남자","5500m #조종사 #폭격기 #미스테리 #놀라운 #니콜라스알케메이드 #알케에미드 #공포 #무서운 #무서운이야기 #괴담 #쇼츠 #shorts ..."
"빗속에서도 선명한 명품복근 육상여신 김민지","김민지#육상선수김민지#여자육상선수 #athletics #athleticstrack."
"스웨덴 캔디 동결건조 ASMR🩵","shorts."
"세상에서 제일 얌전한 고양이 ㅋㅋㅋ","웃긴썰 #웃긴영상 #웃긴댓글 #유머글 #웃긴숏츠 #웃긴더빙 #웃참 #깃털유머 #유머글 #유머 #유머영상 ▭▭▭▭▭사용하시려면 ..."
"돈 잘 버는 사람이 원하는 결혼상대","shorts #노빠꾸탁재훈 원본영상은 '노빠꾸탁재훈' 채널에서 보실 수 있습니다."
"아빠의 리즈시절","shorts #유머 #mp3 야코 스튜디오 빨간내복야코, 십제곱, 은개, 재킴, 하푸, 최탱, 취소, 두부여자, 김말리, 려무, 교승인, 서진, 양배추릅, ..."
"전국민이 다 아는 걸그룹 포인트 안무 TOP15","비즈니스 문의 : issue.meal@gmail.com #kpop #케이팝 #소녀시대 #트와이스 #카라 #투애니원."
